epoch,train_loss,acc_dec,acc_bub,top2_acc,mrr,nll,brier,ece,mce,roc_auc_edge,pr_auc_edge,mean_entropy,decisions,bubbles,coverage,fold,test_genome,variant,use_lstm
11,0.6972624187143693,0.5617977528089888,0.5357142857142857,1.0,0.7808988764044944,0.6954676959705487,0.21717428743227293,0.13081455456741736,0.4489903024264744,0.6392355946452823,0.3367499122197049,0.6739457567756095,89,84,20,2,klebsiella,emb16_g64_e64_mean,False
12,0.6939558043983413,0.550561797752809,0.5238095238095238,1.0,0.7752808988764045,0.6804800003432157,0.2264464505451248,0.10089044323128259,0.4512242766527029,0.6242643730194658,0.3284771037041721,0.6882749635182069,89,84,20,2,klebsiella,emb16_g64_e64_mean,False
13,0.6938323378562927,0.5955056179775281,0.5714285714285714,1.0,0.797752808988764,0.6778032441487473,0.22473494015797196,0.1300824492165211,0.45051589182444984,0.6595421328332148,0.3503721790802585,0.6855798115891018,89,84,20,2,klebsiella,emb16_g64_e64_mean,False
14,0.6951560892673753,0.5730337078651685,0.5595238095238095,1.0,0.7865168539325843,0.6783410016070591,0.22857227660021442,0.10312539841351889,0.45190962155659997,0.657019983185669,0.3402798946373726,0.6894624280125907,89,84,20,2,klebsiella,emb16_g64_e64_mean,False
15,0.6908351890789056,0.5730337078651685,0.5476190476190477,1.0,0.7865168539325843,0.6833371811368493,0.217920751102998,0.18157954329854992,0.44691038504242897,0.45686477397658926,0.22495210414384748,0.6869542967067676,89,84,20,2,klebsiella,emb16_g64_e64_mean,False
16,0.7048374651381688,0.550561797752809,0.5238095238095238,1.0,0.7752808988764045,0.7212594573116557,0.21662350962468352,0.09261453783746515,0.446208618581295,0.6481601241673672,0.3394555606552454,0.6634883619321699,89,84,20,2,klebsiella,emb16_g64_e64_mean,False
17,0.7183230787330532,0.550561797752809,0.5238095238095238,1.0,0.7752808988764045,0.6789804988362816,0.22415902793420175,0.12150252535102068,0.4561499229499272,0.5230873698506111,0.2857881939808942,0.6869088679217221,89,84,20,2,klebsiella,emb16_g64_e64_mean,False
18,0.6962965041954324,0.5617977528089888,0.5357142857142857,1.0,0.7808988764044944,0.6768951487172855,0.21611801444922216,0.1409031028827925,0.45082161256245207,0.577054905257712,0.31259434024245714,0.6788949077383856,89,84,20,2,klebsiella,emb16_g64_e64_mean,False
19,0.6834694892723367,0.5955056179775281,0.5714285714285714,1.0,0.797752808988764,0.7086553264702304,0.21203913668041974,0.16790218262022802,0.44951989874243736,0.5091832115372179,0.2469458188084467,0.6737851706448565,89,84,20,2,klebsiella,emb16_g64_e64_mean,False
20,0.6968967108252626,0.5730337078651685,0.5476190476190477,1.0,0.7865168539325843,0.6748633478464705,0.21858479834677907,0.1769136920403898,0.4449330449104309,0.5900536765181401,0.2732493740407897,0.6856611119897178,89,84,20,2,klebsiella,emb16_g64_e64_mean,False
21,0.6864157417546148,0.5955056179775281,0.5714285714285714,1.0,0.797752808988764,0.6678056591347362,0.21913449418774772,0.15617440456754703,0.4484906295935313,0.6354200349220721,0.3409127067238506,0.6837923905152953,89,84,20,2,klebsiella,emb16_g64_e64_mean,False
22,0.6823340822450863,0.6292134831460674,0.6071428571428571,1.0,0.8146067415730337,0.6675550547543536,0.2153078514426622,0.21958713819471637,0.45205768942832947,0.6125266765828106,0.3310357039389146,0.6838595709773931,89,84,20,2,klebsiella,emb16_g64_e64_mean,False
23,0.6976263552719022,0.550561797752809,0.5238095238095238,1.0,0.7752808988764045,0.6748898115553214,0.20228715996043808,0.20307798399014418,0.4423745162785053,0.5544202289335834,0.29741597221920146,0.6755496486184303,89,84,20,2,klebsiella,emb16_g64_e64_mean,False
