epoch,train_loss,acc_dec,acc_bub,top2_acc,mrr,nll,brier,ece,mce,roc_auc_edge,pr_auc_edge,mean_entropy,decisions,bubbles
1,0.7720501818279228,0.6617647058823529,0.6507936507936508,1.0,0.8308823529411765,0.6759919451878351,0.21819921799186515,0.20182243164847885,0.4467633366584778,0.7041584158415842,0.4572088953033179,0.6807199352804352,68,63
2,0.7080024336234177,0.7058823529411765,0.6825396825396826,1.0,0.8529411764705882,0.6737830183085274,0.22385321489343055,0.24208588021643024,0.4474945291876793,0.6952475247524752,0.4681644650282538,0.6879305909661686,68,63
3,0.7055475520025386,0.6470588235294118,0.6190476190476191,1.0,0.8235294117647058,0.7252048417268431,0.21941573854399662,0.20457531007773733,0.45014967769384384,0.2912871287128713,0.2021504900687796,0.6743405748377828,68,63
4,0.6890675056688856,0.6617647058823529,0.6507936507936508,1.0,0.8308823529411765,0.672473318874836,0.21977432444595937,0.2103007256108172,0.4507041722536087,0.648052805280528,0.4404749937657038,0.6870483756065369,68,63
5,0.6907873375974473,0.6470588235294118,0.6190476190476191,1.0,0.8235294117647058,0.6835198731106871,0.21706851538309688,0.2489256801850655,0.4466043710708618,0.40693069306930696,0.2580036167953293,0.6858756033813252,68,63
6,0.7035217618588174,0.6617647058823529,0.6349206349206349,1.0,0.8308823529411765,0.7586055607808864,0.21523055140306416,0.240485734093989,0.44599558115005494,0.2823762376237624,0.2064183358855458,0.6667526644818923,68,63
7,0.7095236352371304,0.6470588235294118,0.6190476190476191,1.0,0.8235294117647058,0.6853810767917072,0.2141233188773209,0.18802258503787653,0.4599035084247589,0.4535973597359736,0.31010944782732636,0.6818441511953578,68,63
8,0.6823043606855689,0.6029411764705882,0.6031746031746031,1.0,0.8014705882352942,0.6715260446071625,0.21983997093183696,0.16673871129751203,0.4517952382564545,0.5264686468646864,0.3516304158354029,0.6870237352216945,68,63
9,0.6811345676974495,0.6323529411764706,0.6190476190476191,1.0,0.8161764705882353,0.6770079657435417,0.21211992695033127,0.24433716561864402,0.45394591242074966,0.44805280528052804,0.30143254736626074,0.6842084553311852,68,63
10,0.6868917436489571,0.6323529411764706,0.6190476190476191,1.0,0.8161764705882353,0.6988686266190866,0.2071316908895465,0.23497115371420102,0.4521068334579468,0.3460726072607261,0.23936597197321793,0.673666993923047,68,63
11,0.680445523250221,0.6323529411764706,0.6190476190476191,1.0,0.8161764705882353,0.6695166083381456,0.2115457656486805,0.2427872717380524,0.44969238506423104,0.4900990099009901,0.32175431685694666,0.6822863019564572,68,63
12,0.6770486251355792,0.6323529411764706,0.6190476190476191,1.0,0.8161764705882353,0.6699584950419033,0.2090804853857977,0.24033553547718944,0.44556179817985087,0.44818481848184816,0.29873781707072333,0.6824879839139826,68,63
13,0.6737971163228793,0.6617647058823529,0.6349206349206349,1.0,0.8308823529411765,0.6804096650551347,0.20904673246289315,0.2540497617686496,0.44879505534966785,0.3460726072607261,0.2279715210300728,0.6823150690864114,68,63
14,0.6755031618741479,0.6323529411764706,0.6190476190476191,1.0,0.8161764705882353,0.6725935320205548,0.20631285583490405,0.2225923980860149,0.4501466155052185,0.42270627062706273,0.28669341716264174,0.6816088960451239,68,63
15,0.6706354068254087,0.6470588235294118,0.6349206349206349,1.0,0.8235294117647058,0.7009410135009709,0.20212305445235082,0.24352827744887162,0.4436664740244548,0.30475247524752475,0.21631936063044685,0.6714520599035656,68,63
16,0.6799936809948962,0.6470588235294118,0.6190476190476191,1.0,0.8235294117647058,0.6859696432948112,0.19440469552972772,0.30919914122890024,0.44598270314080374,0.29762376237623767,0.1955456228073693,0.6788932111333398,68,63
17,0.6721990892399262,0.6764705882352942,0.6507936507936508,1.0,0.8382352941176471,0.6782345197656575,0.19826768308686937,0.32872471300994655,0.44471148028969765,0.3300990099009901,0.2016069895491678,0.6809783411376616,68,63
18,0.667271376442988,0.6470588235294118,0.6349206349206349,1.0,0.8235294117647058,0.6702267829986179,0.19557908130486082,0.2828008444870219,0.43625178933143616,0.3545874587458746,0.22319406275153542,0.6781777345082339,68,63
19,0.6764745337538199,0.6323529411764706,0.6031746031746031,1.0,0.8161764705882353,0.7056857621406808,0.19154039762524075,0.2729549804592834,0.43898295415075206,0.3018481848184818,0.19365837177117318,0.6647510681958759,68,63
20,0.6667655299205592,0.6617647058823529,0.6507936507936508,1.0,0.8308823529411765,0.6692639617797207,0.1925417964773268,0.26348139762001876,0.4313597083091736,0.3759075907590759,0.2466040596941617,0.6728899518356604,68,63
