epoch,train_loss,acc_dec,acc_bub,top2_acc,mrr,nll,brier,ece,mce,roc_auc_edge,pr_auc_edge,mean_entropy,decisions,bubbles
1,0.6953868913178397,0.5735294117647058,0.5555555555555556,1.0,0.7867647058823529,0.6887515599236769,0.23521752119520034,0.12038023726028552,0.4464931885401408,0.4976897689768977,0.31747221857042607,0.691019198473762,68,63
2,0.6916604156147922,0.4852941176470588,0.4603174603174603,1.0,0.7426470588235294,0.7037645332953509,0.2310649695241873,0.06094773245208408,0.4495026270548502,0.28264026402640263,0.18494053574740738,0.6888291958500358,68,63
3,0.6961858646310989,0.5,0.47619047619047616,1.0,0.75,0.7180227650439038,0.22706665555007444,0.06794978185173342,0.44918849070866906,0.2813861386138614,0.18472370735157773,0.6822380914407618,68,63
4,0.6954089540852966,0.5294117647058824,0.5079365079365079,1.0,0.7647058823529411,0.7010117834981751,0.22977576609702416,0.08848676655222386,0.44676026701927185,0.3443564356435644,0.2115990349716127,0.6888831319177852,68,63
5,0.6952682300762768,0.6176470588235294,0.6031746031746031,1.0,0.8088235294117647,0.6792490109801292,0.22323917426466455,0.16456022814792742,0.44138773282368976,0.7195379537953795,0.46400997154174667,0.6851889780339073,68,63
6,0.6928405944663699,0.6323529411764706,0.6031746031746031,1.0,0.8161764705882353,0.6838244712528061,0.22863646273601207,0.20237196061541052,0.4557037651538849,0.5170957095709572,0.34328089219180097,0.6898918818025028,68,63
7,0.6915347936129806,0.5882352941176471,0.5714285714285714,1.0,0.7941176470588235,0.6963836305281695,0.22459504029169916,0.14035853612072322,0.43577678998311364,0.3772937293729373,0.24610236064126895,0.6863599726382423,68,63
8,0.6882017259747282,0.5735294117647058,0.5555555555555556,1.0,0.7867647058823529,0.694991826572839,0.22483115699077708,0.12652356330962736,0.4451563358306885,0.3871947194719472,0.2514846056664877,0.687108815592878,68,63
9,0.68888326122029,0.5588235294117647,0.5396825396825397,1.0,0.7794117647058824,0.6998747258501894,0.22474282638060294,0.12804984279415188,0.43918775320053105,0.33887788778877886,0.21550146388557295,0.6876965515753802,68,63
10,0.685377844292732,0.6029411764705882,0.5873015873015873,1.0,0.8014705882352942,0.6912481859326363,0.22537179402836252,0.1867674391935854,0.4538706839084625,0.40884488448844886,0.26188760158972996,0.6897021970328163,68,63
11,0.6871169758315133,0.5441176470588235,0.5238095238095238,1.0,0.7720588235294118,0.7117787319071153,0.21912649332213352,0.12173328745891064,0.44795752316713333,0.3281848184818482,0.21438282485310164,0.6828711409779156,68,63
12,0.6869480842017498,0.5588235294117647,0.5396825396825397,1.0,0.7794117647058824,0.6934188464108635,0.22439577089580912,0.14302953025873974,0.4474686309695244,0.3864026402640264,0.23873250691681092,0.6896548525375479,68,63
13,0.6825219738011313,0.6029411764705882,0.5873015873015873,1.0,0.8014705882352942,0.6846334355718949,0.2251614882114526,0.20211865051704295,0.4545165683541979,0.4791419141914191,0.2898095794604525,0.6905840854434406,68,63
14,0.6788859090002457,0.5735294117647058,0.5555555555555556,1.0,0.7867647058823529,0.7022753401714212,0.21636115492921904,0.17767378490637326,0.4502725601196289,0.35848184818481843,0.22492213968733052,0.6845081527443493,68,63
15,0.6854540399789023,0.5735294117647058,0.5555555555555556,1.0,0.7867647058823529,0.6962591050302281,0.21693023303752876,0.16515775901429797,0.4492075890302658,0.3776897689768977,0.23472425350672615,0.6865671811734929,68,63
16,0.6800832970701035,0.5882352941176471,0.5714285714285714,1.0,0.7941176470588235,0.6876320685533917,0.21812816848148806,0.19456664253683656,0.4548094570636749,0.4149174917491749,0.26100687612719553,0.6885877689894508,68,63
17,0.6828332905328707,0.6176470588235294,0.6031746031746031,1.0,0.8088235294117647,0.6792366890346303,0.21792703809258007,0.19557960375266914,0.4506349712610245,0.4710231023102311,0.29893044589375944,0.6883946429280674,68,63
18,0.6842111372711634,0.6323529411764706,0.6190476190476191,1.0,0.8161764705882353,0.7010298627702629,0.21222161165542014,0.2147294173345846,0.4461473524570465,0.3650825082508251,0.24294798953863656,0.6794139514951145,68,63
19,0.6805164377288063,0.6323529411764706,0.6190476190476191,1.0,0.8161764705882353,0.6847474947571754,0.21574126828990217,0.20604366107898603,0.4446255713701248,0.3897029702970297,0.26211350082944085,0.68665971475489,68,63
20,0.6774670808228722,0.6470588235294118,0.6507936507936508,1.0,0.8235294117647058,0.6755030404995469,0.2182042096073229,0.2246088153299163,0.4457975924015045,0.48990099009900995,0.3067826165290611,0.6889785247690537,68,63
21,0.6759239568962122,0.6029411764705882,0.5873015873015873,1.0,0.8014705882352942,0.6838615615578258,0.21324318349143243,0.204148440676577,0.44783769051233924,0.39973597359735974,0.25879881529872173,0.6871707404361052,68,63
