epoch,train_loss,acc_dec,acc_bub,top2_acc,mrr,nll,brier,ece,mce,roc_auc_edge,pr_auc_edge,mean_entropy,decisions,bubbles
1,0.8866952250499537,0.4852941176470588,0.47619047619047616,1.0,0.7426470588235294,0.6928927314960781,0.21937901836737883,0.14453740154995637,0.4608295202255249,0.7433003300330033,0.4471920769477531,0.6751160928431679,68,63
2,0.7064906320359448,0.47058823529411764,0.4444444444444444,1.0,0.7352941176470589,0.7356562562944258,0.22546840466850374,0.10557922353858457,0.44992414116859436,0.35267326732673265,0.2205345228110458,0.6750471355283961,68,63
3,0.7257259036644851,0.5294117647058824,0.5079365079365079,1.0,0.7647058823529411,0.731359622824718,0.22911187281226203,0.0653202948982225,0.45838675896326697,0.35003300330033,0.22072417418173834,0.6766845268361709,68,63
4,0.6992843092078029,0.5441176470588235,0.5396825396825397,1.0,0.7720588235294118,0.6857585378867739,0.21815633225125025,0.08252760022878651,0.4320991486310959,0.7684488448844884,0.48511085032817175,0.6784250499571071,68,63
5,0.7109969626165459,0.6323529411764706,0.6031746031746031,1.0,0.8161764705882353,0.6875469487379579,0.2326530232981136,0.17678528279066077,0.4385569095611572,0.5615841584158415,0.33630912148953596,0.6904822246116751,68,63
6,0.6990080401055491,0.6029411764705882,0.5873015873015873,1.0,0.8014705882352942,0.7169415232013253,0.22780675500730851,0.16856512164368348,0.46091057856877643,0.32633663366336635,0.21982066007236842,0.6808456712785889,68,63
7,0.7021166097999799,0.6911764705882353,0.6825396825396826,1.0,0.8455882352941176,0.6884916845489951,0.23504117326464796,0.24103970036787145,0.45207390785217283,0.5322772277227723,0.2916374354913839,0.6921744846245822,68,63
8,0.693657112790413,0.6470588235294118,0.6349206349206349,1.0,0.8235294117647058,0.6958159918294233,0.22894337716064547,0.2173529850209461,0.429765397310257,0.4765016501650165,0.2761575320395583,0.6889025104396483,68,63
9,0.6949257601802499,0.7058823529411765,0.6984126984126984,1.0,0.8529411764705882,0.6841656767270144,0.23044547696062198,0.23427339117316634,0.4543660283088684,0.6205280528052806,0.352575776280925,0.6896814975668403,68,63
10,0.696383671693676,0.6323529411764706,0.6190476190476191,1.0,0.8161764705882353,0.7084806605296976,0.2239688658924108,0.19648846392245853,0.4284712076187134,0.40310231023102305,0.24715589390270756,0.6829600509475259,68,63
11,0.6928418245252603,0.6617647058823529,0.6507936507936508,1.0,0.8308823529411765,0.6849378921529826,0.22441030238881624,0.19886193336809388,0.4407051304976145,0.5344554455445545,0.3206234706059227,0.6866747658042347,68,63
12,0.690711235449259,0.6617647058823529,0.6507936507936508,1.0,0.8308823529411765,0.6970935770693947,0.22139806711447096,0.26600899043328613,0.4621053397655487,0.42554455445544553,0.26617480312422387,0.6846809711526421,68,63
13,0.6938602103061802,0.6470588235294118,0.6349206349206349,1.0,0.8235294117647058,0.6868514475577018,0.22614453805549845,0.2582574811051873,0.45308735540934975,0.5455445544554455,0.29515678372508225,0.690363867317929,68,63
14,0.689494788646698,0.6617647058823529,0.6507936507936508,1.0,0.8308823529411765,0.6911182903191623,0.21892294468429732,0.27953009745653934,0.45083053112030025,0.4071287128712871,0.25369319426743986,0.6866308617241242,68,63
15,0.6863724313946841,0.6764705882352942,0.6666666666666666,1.0,0.8382352941176471,0.6859772928497371,0.2204460385556412,0.31075083026114636,0.45291516610554283,0.4296369636963696,0.2620706025440614,0.6882573103203493,68,63
16,0.6878404842548245,0.6764705882352942,0.6666666666666666,1.0,0.8382352941176471,0.6939688798259286,0.21158193450160945,0.2969018902410479,0.4508619947092874,0.40528052805280523,0.2757582692340111,0.6792630404233932,68,63
17,0.68861722434708,0.6764705882352942,0.6666666666666666,1.0,0.8382352941176471,0.6868677007801393,0.21335624930677105,0.2870552176061798,0.44517985317442155,0.41306930693069305,0.28782767463635056,0.6833248795831904,68,63
