epoch,train_loss,acc_dec,acc_bub,top2_acc,mrr,nll,brier,ece,mce,roc_auc_edge,pr_auc_edge,mean_entropy,decisions,bubbles
1,0.699813561557983,0.5393258426966292,0.5357142857142857,1.0,0.7696629213483146,0.7571314131275991,0.21655802962012186,0.09676792753044135,0.44498921036720274,0.38356075793830435,0.16943720388998937,0.6673237741663215,89,84
2,0.7017571991274816,0.5056179775280899,0.4880952380952381,1.0,0.7528089887640449,0.6971081278046195,0.2243006078170151,0.04799922028284395,0.46327534317970276,0.6061242967082714,0.31527710745392845,0.6776977986767051,89,84
3,0.7010021522178413,0.5280898876404494,0.5,1.0,0.7640449438202247,0.6915392142333342,0.21884820447799713,0.15153569317935556,0.449290316213261,0.5257388605057233,0.256069073457751,0.6861144096663828,89,84
4,0.708404671109241,0.550561797752809,0.5357142857142857,1.0,0.7752808988764045,0.7506959473484018,0.21894208804543022,0.11021187493389242,0.45248209238052367,0.3952984543749596,0.17245499567885164,0.6693764416856712,89,84
5,0.6959533038346664,0.5056179775280899,0.47619047619047616,1.0,0.7528089887640449,0.6947639707601472,0.2237598512904415,0.060887922396820525,0.4498093922932943,0.6326068680075018,0.3164025913319984,0.6790803187014012,89,84
6,0.7033310291930015,0.5280898876404494,0.5119047619047619,1.0,0.7640449438202247,0.6898831231205651,0.23005050582834347,0.07111527712157598,0.45293403665224713,0.636842786005303,0.3178334353137822,0.6884776534659139,89,84
7,0.694549206102857,0.5393258426966292,0.5357142857142857,1.0,0.7696629213483146,0.7096353926685419,0.22336170763671392,0.10929530105564031,0.4556201621890068,0.4189678587596197,0.20034257570675718,0.6849849013130317,89,84
8,0.6974296346214247,0.5393258426966292,0.5357142857142857,1.0,0.7696629213483146,0.7061760659967915,0.22542564725094902,0.10162815217221724,0.4531226853529612,0.3354135678716937,0.15755143848302447,0.6876181022504743,89,84
9,0.6946172272196468,0.5393258426966292,0.5238095238095238,1.0,0.7696629213483146,0.694429505741998,0.23208698158962174,0.0712442943889103,0.42847806215286255,0.597652460712669,0.29718689725446173,0.6881358904784984,89,84
10,0.7057825577185021,0.5393258426966292,0.5357142857142857,1.0,0.7696629213483146,0.7009488124860807,0.2324565562268671,0.10239368677139286,0.4557444527745247,0.5295544202289335,0.22358195770669234,0.6871484879697307,89,84
11,0.6993231060342019,0.550561797752809,0.5357142857142857,1.0,0.7752808988764045,0.6931118703960033,0.2332441593714922,0.092422329977657,0.4510017732779185,0.592899178684602,0.2697554753664652,0.688780958063147,89,84
12,0.6954109422908806,0.5056179775280899,0.5,1.0,0.7528089887640449,0.7010738635331057,0.22869200069224976,0.07064396561531543,0.44943729043006897,0.44855461424044496,0.23891875580070826,0.6887237061275525,89,84
13,0.697639865238474,0.5168539325842697,0.4880952380952381,1.0,0.7584269662921348,0.709224028073335,0.21920056969701307,0.08791581332013847,0.4503040015697479,0.5911207398305632,0.3141992835098326,0.6718888798456514,89,84
14,0.6982644283253213,0.5393258426966292,0.5238095238095238,1.0,0.7696629213483146,0.729361662620239,0.22714795401470259,0.05989419840527386,0.44660140573978424,0.4970898273297549,0.23728381609569207,0.6748401366927651,89,84
15,0.7068031164429943,0.5730337078651685,0.5476190476190477,1.0,0.7865168539325843,0.7120154191101535,0.22970078249725573,0.09644380140672901,0.4458203911781311,0.5301687900148742,0.2466496511704084,0.6792135057824381,89,84
16,0.6991081051204515,0.5280898876404494,0.5,1.0,0.7640449438202247,0.6886088148261724,0.22475581564239686,0.07605912008982028,0.44459517513002667,0.5300717842591993,0.25508111948448353,0.6863410854607486,89,84
17,0.6946963061457095,0.5393258426966292,0.5119047619047619,1.0,0.7696629213483146,0.6875702971697188,0.2242569561824443,0.08453022830941703,0.4484120383858681,0.5928345081808187,0.31128924709818445,0.6811378142806921,89,84
18,0.6949756438687721,0.550561797752809,0.5357142857142857,1.0,0.7752808988764045,0.6844704321930918,0.23361839318821948,0.06167790862951392,0.45970950524012244,0.5785746620966177,0.28839656246980977,0.6889203726575616,89,84
