epoch,train_loss,acc_dec,acc_bub,top2_acc,mrr,nll,brier,ece,mce,roc_auc_edge,pr_auc_edge,mean_entropy,decisions,bubbles,coverage,fold,test_genome,variant,augmented_train
11,0.7091788039802062,0.5747126436781609,0.569620253164557,1.0,0.7873563218390804,0.6773802360583996,0.19781189431985666,0.2757206833225557,0.441285977140069,0.3277635955751528,0.17706745339972874,0.681363221557661,87,79,20,1,ecoli,emb16_g64_e64_mean,False
12,0.679423924291971,0.5977011494252874,0.5822784810126582,1.0,0.7988505747126436,0.6702803445273432,0.1980263410968785,0.29714779196114377,0.43515367367688346,0.5668368530981667,0.3395568243430559,0.6832334906205364,87,79,20,1,ecoli,emb16_g64_e64_mean,False
13,0.6816869364379393,0.5747126436781609,0.569620253164557,1.0,0.7873563218390804,0.6710946820248133,0.19159435802972688,0.2893587111056536,0.4335247839198393,0.3415719037673088,0.18035963570152266,0.6790797107521145,87,79,20,1,ecoli,emb16_g64_e64_mean,False
14,0.6744418531728426,0.5977011494252874,0.5822784810126582,1.0,0.7988505747126436,0.6653361515752201,0.19307729017108183,0.28189512539183953,0.43699058760767395,0.50769706815193,0.29121548341820624,0.6810123249032032,87,79,20,1,ecoli,emb16_g64_e64_mean,False
15,0.6755553567669293,0.5747126436781609,0.569620253164557,1.0,0.7873563218390804,0.6622109745425739,0.19338792405946534,0.2919942013833714,0.43778543174266815,0.32861452773265254,0.1777039774095394,0.6801179832425611,87,79,20,1,ecoli,emb16_g64_e64_mean,False
16,0.6704414001244321,0.5977011494252874,0.5822784810126582,1.0,0.7988505747126436,0.659229742384505,0.19089870286958038,0.25481186036405895,0.4403912339891706,0.5107913669064749,0.29674002331767646,0.6768033141377329,87,79,20,1,ecoli,emb16_g64_e64_mean,False
17,0.6663346118846182,0.5862068965517241,0.569620253164557,1.0,0.7931034482758621,0.6553431691109449,0.19285086281476163,0.26865143097680194,0.4401501544884273,0.32022124236095,0.1763636057082849,0.6778364051347492,87,79,20,1,ecoli,emb16_g64_e64_mean,False
18,0.6627257283028333,0.5862068965517241,0.569620253164557,1.0,0.7931034482758621,0.6480292698432659,0.1961614933565986,0.2495215096692929,0.44902818343218637,0.4181944766767231,0.23242897827472161,0.6791948093765083,87,79,20,1,ecoli,emb16_g64_e64_mean,False
19,0.6565178847774755,0.5977011494252874,0.569620253164557,1.0,0.7988505747126436,0.6432079170969711,0.1864783079911008,0.282315884855972,0.44388360636574886,0.32552022897810784,0.1775533213733517,0.6724960550494578,87,79,20,1,ecoli,emb16_g64_e64_mean,False
20,0.675514879945404,0.5977011494252874,0.569620253164557,1.0,0.7988505747126436,0.6393943312524379,0.18633037123197008,0.27053622850056347,0.4397029139493641,0.3143420747273149,0.17550779478656658,0.6726012887625858,87,79,20,1,ecoli,emb16_g64_e64_mean,False
21,0.6491856227919784,0.6206896551724138,0.6075949367088608,1.0,0.8103448275862069,0.6404317554043627,0.17897815299070818,0.29251841087450925,0.44892853956956125,0.5273071865088574,0.3116522154958892,0.663580776631147,87,79,20,1,ecoli,emb16_g64_e64_mean,False
22,0.6581693682774504,0.6206896551724138,0.5949367088607594,1.0,0.8103448275862069,0.6329524741433132,0.19399336008402573,0.25451770527609463,0.44991074316203594,0.33375879941208325,0.17927101468346485,0.671716707876359,87,79,20,1,ecoli,emb16_g64_e64_mean,False
23,0.6453527977045166,0.632183908045977,0.5949367088607594,1.0,0.8160919540229885,0.6256633109744938,0.18545491864325483,0.23388041573009274,0.44430898703061616,0.44909878548773885,0.24090478632905366,0.6659130303339026,87,79,20,1,ecoli,emb16_g64_e64_mean,False
