epoch,train_loss,acc_dec,acc_bub,top2_acc,mrr,nll,brier,ece,mce,roc_auc_edge,pr_auc_edge,mean_entropy,decisions,bubbles,coverage,fold,test_genome,variant
26,0.5213536902588639,0.725,0.7236842105263158,1.0,0.8625,0.47004497814923524,0.12425224877338423,0.219486865401268,0.4371088743209839,0.5067774634606318,0.32659169960007295,0.5628571899607777,80,76,10,3,salmonella,emb16_g64_e64_mean
27,0.5176660685384341,0.7375,0.7368421052631579,1.0,0.86875,0.46638257619924844,0.1216816831928321,0.2137408768758178,0.4429451450705528,0.45674210278170674,0.2756233237613618,0.5545398218557238,80,76,10,3,salmonella,emb16_g64_e64_mean
28,0.5169197448061011,0.75,0.75,1.0,0.875,0.46010117009282114,0.12041943440680317,0.19827943928539754,0.4422019004821777,0.5008250825082508,0.32883809080331694,0.5482607927173376,80,76,10,3,salmonella,emb16_g64_e64_mean
29,0.5119851089298388,0.7375,0.7368421052631579,1.0,0.86875,0.4688523514661938,0.12124212281366913,0.18577180132269858,0.4629712700843811,0.4576261197548327,0.27711443541585523,0.5453897865489126,80,76,10,3,salmonella,emb16_g64_e64_mean
30,0.5070376070795086,0.7125,0.7105263157894737,1.0,0.85625,0.465548352105543,0.1286367558809938,0.19541834071278574,0.44893933335940045,0.45674210278170674,0.26095245643376797,0.5503261392936111,80,76,10,3,salmonella,emb16_g64_e64_mean
31,0.5038175899430183,0.75,0.75,1.0,0.875,0.46919675171375275,0.11702406433575359,0.17436641827225685,0.4540303468704224,0.4515558698727016,0.257888239197941,0.5243031412363053,80,76,10,3,salmonella,emb16_g64_e64_mean
32,0.5028405428606239,0.7375,0.7368421052631579,1.0,0.86875,0.4596097537316382,0.11953225628207256,0.18981180880218745,0.4531901776790619,0.4746581801037246,0.2753073114152767,0.5293702473863959,80,76,10,3,salmonella,emb16_g64_e64_mean
33,0.50121172058717,0.7375,0.7368421052631579,1.0,0.86875,0.4638922444079071,0.1235202283904838,0.18133196830749512,0.44601207971572876,0.41996699669966997,0.2364508234781235,0.5278513350524008,80,76,10,3,salmonella,emb16_g64_e64_mean
34,0.5004979010860798,0.75,0.75,1.0,0.875,0.45233597443439066,0.12508566259760162,0.16159809082746507,0.44166093319654465,0.4922795851013673,0.30431855702957344,0.5338442202657461,80,76,10,3,salmonella,emb16_g64_e64_mean
35,0.5021460548800937,0.7375,0.7368421052631579,1.0,0.86875,0.4576899233739823,0.11492958304943554,0.15292543154209848,0.4442514479160309,0.5140264026402641,0.3390137296278718,0.5052399095147848,80,76,10,3,salmonella,emb16_g64_e64_mean
36,0.49133754365861754,0.7125,0.7105263157894737,1.0,0.85625,0.45422912316862496,0.1265374100340316,0.18607219178229567,0.4539697989821434,0.4576261197548327,0.251907170028462,0.5292563235387207,80,76,10,3,salmonella,emb16_g64_e64_mean
37,0.49150174873023383,0.7375,0.7368421052631579,1.0,0.86875,0.45520660895854237,0.11598863441720561,0.17669450147077442,0.4385152260462443,0.445957095709571,0.2500911188603696,0.5020500428974628,80,76,10,3,salmonella,emb16_g64_e64_mean
38,0.4886843660204424,0.725,0.7236842105263158,1.0,0.8625,0.4487525913631544,0.11826829347871884,0.18317776657640933,0.44096992164850235,0.538896746817539,0.33699898862197913,0.5128500371240079,80,76,10,3,salmonella,emb16_g64_e64_mean
39,0.5022114829323386,0.7125,0.7105263157894737,1.0,0.85625,0.4512158311903477,0.10917935452285905,0.17778090750798584,0.4517446979880333,0.5515087223008015,0.35901213229219175,0.48953682752326133,80,76,10,3,salmonella,emb16_g64_e64_mean
40,0.4907927340538488,0.7375,0.7368421052631579,1.0,0.86875,0.45654959727544336,0.11390784257534539,0.16028794944286345,0.461731880903244,0.4684111268269684,0.2759276334401827,0.4931286211125553,80,76,10,3,salmonella,emb16_g64_e64_mean
41,0.483894001755674,0.7375,0.7368421052631579,1.0,0.86875,0.4571094036102295,0.118928762185182,0.16781756281852722,0.4482390880584717,0.48290900518623286,0.27000185162708124,0.5020409954711795,80,76,10,3,salmonella,emb16_g64_e64_mean
42,0.4793100609617718,0.725,0.7236842105263158,1.0,0.8625,0.4560364951961674,0.1156953756918739,0.18904675059020518,0.45224515348672867,0.4877416313059877,0.2722172849063841,0.5025261682458222,80,76,10,3,salmonella,emb16_g64_e64_mean
43,0.4769571966959932,0.7125,0.7105263157894737,1.0,0.85625,0.45741872309008613,0.11601923595554116,0.18646880527958276,0.4519864857196808,0.48945073078736445,0.2809855533947087,0.49325641146861016,80,76,10,3,salmonella,emb16_g64_e64_mean
44,0.4751351035836726,0.7125,0.7105263157894737,1.0,0.85625,0.45061402041465043,0.11720485515160624,0.19047887977212663,0.4559563497702281,0.5379537953795379,0.31768623996078776,0.5022009975276888,80,76,10,3,salmonella,emb16_g64_e64_mean
45,0.4805650820924064,0.7125,0.7105263157894737,1.0,0.85625,0.45598933928413315,0.11367061565167039,0.1827385786920786,0.4474798858165741,0.5073078736445074,0.28802531885900795,0.4899006192572415,80,76,10,3,salmonella,emb16_g64_e64_mean
46,0.47434893069462586,0.75,0.7368421052631579,1.0,0.875,0.46021074706222864,0.12220858158650758,0.18332604169845582,0.44328198581933975,0.4745992456388496,0.2584655363424946,0.4995325583498925,80,76,10,3,salmonella,emb16_g64_e64_mean
47,0.469334200908572,0.7125,0.7105263157894737,1.0,0.85625,0.4607404875918292,0.11457945499087482,0.1580993457697332,0.4494140386581421,0.5116100895803867,0.2892610212937284,0.48315547984093427,80,76,10,3,salmonella,emb16_g64_e64_mean
48,0.4731991487623608,0.725,0.7236842105263158,1.0,0.8625,0.45737698492594064,0.11395436537381456,0.16990246167406436,0.44846586883068085,0.5264615747289015,0.2975628035501761,0.48642314029857514,80,76,10,3,salmonella,emb16_g64_e64_mean
49,0.47063709008323273,0.7375,0.7368421052631579,1.0,0.86875,0.46735608035814946,0.11551555021503641,0.14487361833453177,0.4577405974268913,0.48650400754361145,0.26757213299374016,0.4759015125688165,80,76,10,3,salmonella,emb16_g64_e64_mean
50,0.4752098210787369,0.7125,0.6973684210526315,1.0,0.85625,0.46542146226856856,0.10640279016205534,0.16647775499150155,0.4446996876171657,0.502062706270627,0.2914554137357291,0.4624673240352422,80,76,10,3,salmonella,emb16_g64_e64_mean
51,0.467067186525986,0.75,0.75,1.0,0.875,0.45952850554604086,0.12047423771357826,0.1933212397620082,0.44816780941826956,0.5123762376237624,0.2792278183456561,0.49697211529128255,80,76,10,3,salmonella,emb16_g64_e64_mean
52,0.46591865902735013,0.7125,0.7105263157894737,1.0,0.85625,0.45766857463750055,0.1129153964058909,0.1648789695464074,0.45246632893880206,0.5071310702498822,0.2848611931544637,0.4732562438119203,80,76,10,3,salmonella,emb16_g64_e64_mean
53,0.4667931276105218,0.7375,0.7368421052631579,1.0,0.86875,0.45905987262376585,0.11399590267416501,0.16770131709054115,0.44603629197393146,0.556989627534182,0.3267028332849094,0.4787673886399716,80,76,10,3,salmonella,emb16_g64_e64_mean
54,0.46099898004430834,0.725,0.7236842105263158,1.0,0.8625,0.4671996374556329,0.11549683649683826,0.1695160508621484,0.4451197385787964,0.5146157472890147,0.2837586058782341,0.48153139567002656,80,76,10,3,salmonella,emb16_g64_e64_mean
55,0.4595567201406269,0.7125,0.7105263157894737,1.0,0.85625,0.4631126274354756,0.11275301773221033,0.16406182977370917,0.4509441469396864,0.5290546911834041,0.2963397200354789,0.47169787758029996,80,76,10,3,salmonella,emb16_g64_e64_mean
56,0.45746768640596314,0.725,0.7236842105263158,1.0,0.8625,0.4629548191092908,0.12227160279453005,0.18074774257838727,0.44276708364486694,0.5228665723715229,0.28983034321151263,0.49070373009890317,80,76,10,3,salmonella,emb16_g64_e64_mean
57,0.4622672203570436,0.7,0.7105263157894737,1.0,0.85,0.464070101082325,0.11445054650285572,0.16481653950177133,0.45116570219397545,0.5402522395096653,0.3023437316371519,0.4659680242650211,80,76,10,3,salmonella,emb16_g64_e64_mean
58,0.45575129539616366,0.7125,0.7236842105263158,1.0,0.85625,0.4696702801971696,0.11344970669268543,0.1543919273186475,0.4451393832763036,0.5740216878830741,0.33213918777776824,0.4773792069405317,80,76,10,3,salmonella,emb16_g64_e64_mean
59,0.4508029157664143,0.7125,0.7105263157894737,1.0,0.85625,0.45898642006213775,0.1143752667141428,0.16554766306653618,0.4506701869624002,0.5687175860443187,0.32286614601016733,0.47017633761279287,80,76,10,3,salmonella,emb16_g64_e64_mean
60,0.4523225676710323,0.725,0.7236842105263158,1.0,0.8625,0.4680996372684604,0.10579548823865723,0.16250057111028582,0.4466529041528702,0.5452616690240453,0.30706818806425257,0.4521996451774612,80,76,10,3,salmonella,emb16_g64_e64_mean
61,0.4544985998990172,0.725,0.7236842105263158,1.0,0.8625,0.46646046442328953,0.1117777008247908,0.16188707388937473,0.44916173484590316,0.547972654408298,0.30983574254280444,0.4662217662669718,80,76,10,3,salmonella,emb16_g64_e64_mean
62,0.44832065053242076,0.7125,0.7105263157894737,1.0,0.85625,0.47272293695714324,0.11212403351105457,0.17157133442815392,0.45392072945833206,0.5256364922206506,0.2953096099419426,0.4554419143823907,80,76,10,3,salmonella,emb16_g64_e64_mean
63,0.4529933242474572,0.7125,0.7236842105263158,1.0,0.85625,0.46394629396963866,0.11541202803426102,0.14271630384027958,0.44602679212888086,0.5667138142385667,0.3303495623208562,0.4690951267257333,80,76,10,3,salmonella,emb16_g64_e64_mean
64,0.4499971426728755,0.6875,0.6973684210526315,1.0,0.84375,0.4601085814880207,0.10713011895345585,0.18821251611225306,0.4435102807150947,0.5468528995756718,0.30789541370517803,0.45056608142331245,80,76,10,3,salmonella,emb16_g64_e64_mean
65,0.447555007949724,0.725,0.7368421052631579,1.0,0.8625,0.46486662668175993,0.1160151335715001,0.155476448033005,0.4443350699212816,0.5287010843941536,0.29193186340676325,0.46886914221104237,80,76,10,3,salmonella,emb16_g64_e64_mean
66,0.4503381790245994,0.725,0.7236842105263158,1.0,0.8625,0.4736361397895962,0.11135830632612462,0.1683741815388203,0.44872215390205383,0.515912305516266,0.28375114093292864,0.4493792511406355,80,76,10,3,salmonella,emb16_g64_e64_mean
67,0.44989678006892825,0.6875,0.6973684210526315,1.0,0.84375,0.46509852740564384,0.11188051170216635,0.1723926339764148,0.44387965798377993,0.5747289014615747,0.33405522881391364,0.4617383753648028,80,76,10,3,salmonella,emb16_g64_e64_mean
68,0.44487713209990054,0.7375,0.7236842105263158,1.0,0.86875,0.4743505261198152,0.10469142777854605,0.15780049813911318,0.43845686316490173,0.545025931164545,0.29839622127450616,0.4409225597279146,80,76,10,3,salmonella,emb16_g64_e64_mean
69,0.44291801834847294,0.725,0.7368421052631579,1.0,0.8625,0.46831466985458975,0.11439865934989317,0.15317487786524003,0.45088981091976166,0.5606435643564357,0.31825763753244707,0.46569233513437214,80,76,10,3,salmonella,emb16_g64_e64_mean
70,0.4396097308582505,0.725,0.7105263157894737,1.0,0.8625,0.46575808672932906,0.10529247324014164,0.15928985346108673,0.4433172792196274,0.5654172560113154,0.31783653319657984,0.4424502003239468,80,76,10,3,salmonella,emb16_g64_e64_mean
71,0.4369389979263483,0.7,0.6973684210526315,1.0,0.85,0.4772224062588066,0.10970844228543893,0.16932406923733656,0.43964447577794397,0.5559288071664309,0.3144915635969555,0.45841783380601553,80,76,10,3,salmonella,emb16_g64_e64_mean
72,0.4343606704204096,0.7125,0.6973684210526315,1.0,0.85625,0.4808944041418727,0.10853643399665018,0.16244469208177176,0.44640830584934776,0.5430810938236681,0.3006863388070564,0.44060426293872296,80,76,10,3,salmonella,emb16_g64_e64_mean
73,0.4365511439361815,0.7,0.7105263157894737,1.0,0.85,0.48380466682719997,0.10704961565656723,0.17666480229236187,0.4461674756473965,0.5961810466760962,0.35477521684612284,0.45576929722446946,80,76,10,3,salmonella,emb16_g64_e64_mean
74,0.43786701534764244,0.75,0.7368421052631579,1.0,0.875,0.4822539644112112,0.1028179939639392,0.1777575863990933,0.4478459102766854,0.562942008486563,0.3140882815571268,0.4298697297112085,80,76,10,3,salmonella,emb16_g64_e64_mean
75,0.4356433315634054,0.75,0.7368421052631579,1.0,0.875,0.4745281087089097,0.10920280544845311,0.1913462664466351,0.43875864893198013,0.5986562942008486,0.34169527045039344,0.45209781180601566,80,76,10,3,salmonella,emb16_g64_e64_mean
76,0.4324702433610367,0.725,0.7236842105263158,1.0,0.8625,0.48348189855751117,0.10441197475271054,0.1833161453250796,0.44651496037840843,0.5565181518151815,0.3118985305724565,0.4420682721538469,80,76,10,3,salmonella,emb16_g64_e64_mean
77,0.4309296276273027,0.7125,0.7105263157894737,1.0,0.85625,0.4973705105134286,0.10264299261188632,0.16368278916925194,0.44073788987265694,0.562942008486563,0.3229692804111158,0.4298330055898987,80,76,10,3,salmonella,emb16_g64_e64_mean
78,0.4324799515517418,0.7125,0.7105263157894737,1.0,0.85625,0.47991872251441237,0.1120747004146732,0.18445711755193772,0.4420271962881088,0.558993399339934,0.32062374779562186,0.4587322781095281,80,76,10,3,salmonella,emb16_g64_e64_mean
79,0.4323762025957727,0.725,0.7105263157894737,1.0,0.8625,0.4838622739742277,0.10328842634000109,0.16614289346616717,0.44085152074694633,0.5870462046204621,0.3324261959424015,0.4286247477633879,80,76,10,3,salmonella,emb16_g64_e64_mean
80,0.43262256298866647,0.7,0.7105263157894737,1.0,0.85,0.49181004705169473,0.10593027062733822,0.15828297984553505,0.44658750891685484,0.5770862800565771,0.33059387413107444,0.4345798767870292,80,76,10,3,salmonella,emb16_g64_e64_mean
81,0.4299413537827589,0.7125,0.6973684210526315,1.0,0.85625,0.4823570191059844,0.10571998050326419,0.18156215175986287,0.4472194880247116,0.5770862800565771,0.3230867258605914,0.4336756706004962,80,76,10,3,salmonella,emb16_g64_e64_mean
82,0.4282206851294485,0.7125,0.7105263157894737,1.0,0.85625,0.4750719798888895,0.10783632314420748,0.18512790900422257,0.44329612851142886,0.5807991513437059,0.3326106503399498,0.4378546463092789,80,76,10,3,salmonella,emb16_g64_e64_mean
83,0.42633122736114565,0.6875,0.6973684210526315,1.0,0.84375,0.4899303235739353,0.10378445415606048,0.19300563585711641,0.4391274696046656,0.5555752003771806,0.3133031336509365,0.43787522640777754,80,76,10,3,salmonella,emb16_g64_e64_mean
84,0.4274414899827397,0.7125,0.7236842105263158,1.0,0.85625,0.4895868916923064,0.1088725378732717,0.1777164465631358,0.43908028304576874,0.564002828854314,0.3221915243172034,0.44763322666985916,80,76,10,3,salmonella,emb16_g64_e64_mean
85,0.4248124110159901,0.6875,0.6973684210526315,1.0,0.84375,0.4986982368689496,0.10236873278180428,0.18923671903321518,0.43438382040370593,0.5715464403583216,0.32220835333384523,0.4324406331055798,80,76,10,3,salmonella,emb16_g64_e64_mean
86,0.4222921913879066,0.7125,0.6973684210526315,1.0,0.85625,0.49447948883462234,0.10489593731053552,0.15645796888857144,0.4329673813449012,0.6050212164073551,0.34984571719239677,0.43296416639350355,80,76,10,3,salmonella,emb16_g64_e64_mean
87,0.43207648139720584,0.6875,0.6973684210526315,1.0,0.84375,0.49985761821008057,0.10157448225538208,0.16580486070597544,0.4274150371551514,0.5667727487034417,0.32249290924953494,0.43484315485693514,80,76,10,3,salmonella,emb16_g64_e64_mean
88,0.4234683234139351,0.6875,0.6973684210526315,1.0,0.84375,0.494563658178231,0.10546282623780052,0.18056567611638458,0.4378779476339167,0.5538661008958039,0.31183752436643686,0.4300667878240347,80,76,10,3,salmonella,emb16_g64_e64_mean
89,0.424432055256461,0.725,0.7236842105263158,1.0,0.8625,0.4852631323607056,0.10749191077808326,0.17396159257041288,0.43594422936439514,0.5667727487034417,0.32467911142009886,0.43943183576921,80,76,10,3,salmonella,emb16_g64_e64_mean
90,0.42213987900038896,0.675,0.6842105263157895,1.0,0.8375,0.49998292170494096,0.10194610786312915,0.19928093743510542,0.4375172555446625,0.5717232437529467,0.324571261851161,0.4251178666134365,80,76,10,3,salmonella,emb16_g64_e64_mean
91,0.4174043931024896,0.7125,0.6973684210526315,1.0,0.85625,0.4873269301649998,0.10832794595194395,0.17345419719349597,0.4394698413935575,0.5831565299387081,0.3293222588099857,0.437201832246501,80,76,10,3,salmonella,emb16_g64_e64_mean
92,0.420713755033784,0.7,0.6973684210526315,1.0,0.85,0.49596760246495253,0.10407511531674499,0.17065778424730524,0.433742880821228,0.5703677510608204,0.3226358548411285,0.4403260596212931,80,76,10,3,salmonella,emb16_g64_e64_mean
93,0.4179087893690093,0.7125,0.6973684210526315,1.0,0.85625,0.5042616657585313,0.10087935164479012,0.1615389306389261,0.42885783687233925,0.5836280056577086,0.3317386037901832,0.423898454970913,80,76,10,3,salmonella,emb16_g64_e64_mean
94,0.4186646435725487,0.7125,0.6973684210526315,1.0,0.85625,0.48481511628924634,0.1049482314021469,0.15703532292973252,0.4352741315960884,0.6087930221593588,0.347440599770378,0.43315026395139283,80,76,10,3,salmonella,emb16_g64_e64_mean
95,0.41532353328614585,0.7,0.7105263157894737,1.0,0.85,0.5036625563603593,0.10251804247087344,0.14987910785712302,0.433592540877206,0.5893446487505893,0.3382520279302716,0.4167380150931422,80,76,10,3,salmonella,emb16_g64_e64_mean
96,0.42044756321583765,0.675,0.6842105263157895,1.0,0.8375,0.4859021384327207,0.10610170551281875,0.18639652116689828,0.44037729799747466,0.5672442244224423,0.32338116149803625,0.4458362283883616,80,76,10,3,salmonella,emb16_g64_e64_mean
97,0.4179300494113211,0.6875,0.6842105263157895,1.0,0.84375,0.5041286580497399,0.10054384119125151,0.15998363324906678,0.43338104751374984,0.5674210278170674,0.3253857108962255,0.41555991379427726,80,76,10,3,salmonella,emb16_g64_e64_mean
98,0.4190587723827631,0.7,0.6973684210526315,1.0,0.85,0.4900550006132107,0.10797741202087612,0.17393986487295476,0.4445313082800971,0.5752593116454503,0.32910318965956203,0.4378284910693765,80,76,10,3,salmonella,emb16_g64_e64_mean
99,0.4146023467183113,0.7,0.7105263157894737,1.0,0.85,0.5035128220326441,0.10237820471592533,0.16432024263776837,0.435426015406847,0.5688354549740688,0.32620523471107915,0.4249253640009556,80,76,10,3,salmonella,emb16_g64_e64_mean
100,0.40900760076645404,0.7,0.6842105263157895,1.0,0.85,0.5020128206873778,0.10334841730758523,0.1774787910282612,0.4315984845161438,0.5776756247053277,0.3313570630857989,0.42527019255212506,80,76,10,3,salmonella,emb16_g64_e64_mean
