epoch,train_loss,acc_dec,acc_bub,top2_acc,mrr,nll,brier,ece,mce,roc_auc_edge,pr_auc_edge,mean_entropy,decisions,bubbles,coverage,fold,test_genome,variant
33,0.5202170946228672,0.625,0.6060606060606061,1.0,0.8125,0.5346963371580037,0.14881212760681978,0.11083560308011679,0.4537750482559204,0.4782392686804452,0.25996333309442754,0.5418529089970084,104,99,10,2,klebsiella,emb16_g64_e64_mean
34,0.5210021561816868,0.5961538461538461,0.5858585858585859,1.0,0.7980769230769231,0.5277947769679415,0.15663719949203914,0.15593193643368214,0.4494343101978302,0.4958598304186539,0.2692599053140622,0.5672559699473473,104,99,10,2,klebsiella,emb16_g64_e64_mean
35,0.5175261116492788,0.625,0.6060606060606061,1.0,0.8125,0.5268198498703826,0.15637126129656082,0.12566512335951513,0.4485793511072795,0.5072866984631691,0.2777265665386365,0.5609540473669767,104,99,10,2,klebsiella,emb16_g64_e64_mean
36,0.5189389960672848,0.5769230769230769,0.5656565656565656,1.0,0.7884615384615384,0.5369556454511789,0.14469878655190474,0.19007694191084457,0.4524279369248284,0.5176205617382088,0.29655262629969276,0.5390605816904169,104,99,10,2,klebsiella,emb16_g64_e64_mean
37,0.5159403654955578,0.6153846153846154,0.5959595959595959,1.0,0.8076923076923077,0.5307347630508817,0.1519832197659623,0.14044253184245184,0.44302887916564937,0.49781399046104935,0.2690290329367238,0.5630608094999423,104,99,10,2,klebsiella,emb16_g64_e64_mean
38,0.5131340248031967,0.5961538461538461,0.5757575757575758,1.0,0.7980769230769231,0.5289150353234547,0.14849807716234986,0.16091723224291435,0.45288627147674565,0.5215288818229995,0.2877618891760764,0.5466955678824049,104,99,10,2,klebsiella,emb16_g64_e64_mean
39,0.5100619485874217,0.6346153846153846,0.6161616161616161,1.0,0.8173076923076923,0.5283802357466462,0.15830074247954815,0.12794021001228917,0.4600860277811686,0.5228537360890302,0.2843713373259999,0.5664379232061597,104,99,10,2,klebsiella,emb16_g64_e64_mean
40,0.5098440565112352,0.625,0.6161616161616161,1.0,0.8125,0.5220098872758592,0.152433423165089,0.10692477226257326,0.4473936855792999,0.502285373608903,0.2716682132855711,0.5447890442581131,104,99,10,2,klebsiella,emb16_g64_e64_mean
41,0.5044553247265283,0.6442307692307693,0.6363636363636364,1.0,0.8221153846153846,0.516984399363327,0.15379942712247413,0.10221888468815735,0.43317338824272156,0.5134141494435612,0.27920083763483633,0.5494631285277697,104,99,10,2,klebsiella,emb16_g64_e64_mean
42,0.5023697631136955,0.6346153846153846,0.6262626262626263,1.0,0.8173076923076923,0.5117147483576375,0.15438504836046657,0.1188092466730338,0.44885505735874176,0.5370296767355591,0.2999104772539655,0.5474263003382546,104,99,10,2,klebsiella,emb16_g64_e64_mean
43,0.5047533611887067,0.5865384615384616,0.5757575757575758,1.0,0.7932692307692307,0.5271693168637844,0.158202950035524,0.13616009343128938,0.43621317545572913,0.4944356120826709,0.26692964480816933,0.5620410793389266,104,99,10,2,klebsiella,emb16_g64_e64_mean
44,0.501772194487302,0.6346153846153846,0.6262626262626263,1.0,0.8173076923076923,0.5120718724165971,0.15289027744982828,0.12414904683828354,0.44288369417190554,0.5239798622151564,0.28842878131120975,0.540714957822974,104,99,10,2,klebsiella,emb16_g64_e64_mean
45,0.5051600130058962,0.6634615384615384,0.6565656565656566,1.0,0.8317307692307693,0.5134350653254212,0.14785887308001178,0.09855702146887779,0.43818149964014685,0.5242448330683624,0.2862600056961969,0.5299007138237357,104,99,10,2,klebsiella,emb16_g64_e64_mean
46,0.49958602604602553,0.6153846153846154,0.5959595959595959,1.0,0.8076923076923077,0.5215781958451351,0.15616645855464886,0.09434797471532454,0.4437428613503774,0.5068561208267091,0.2745323235372114,0.5485610289212602,104,99,10,2,klebsiella,emb16_g64_e64_mean
47,0.49900663754663643,0.625,0.6060606060606061,1.0,0.8125,0.5159779385341188,0.14913145774435915,0.09902664345617478,0.43497507870197294,0.5078828828828829,0.2759556996577579,0.5288463013175015,104,99,10,2,klebsiella,emb16_g64_e64_mean
48,0.49837496892860883,0.6538461538461539,0.6464646464646465,1.0,0.8269230769230769,0.512745661338648,0.1569240383902167,0.11534309243926634,0.4572087866919381,0.5292461579226285,0.291894076482167,0.5521696355337133,104,99,10,2,klebsiella,emb16_g64_e64_mean
49,0.4961578123683144,0.6538461538461539,0.6464646464646465,1.0,0.8269230769230769,0.5092071216248979,0.15462482364067417,0.105253498428143,0.4399563031537192,0.5279544250132485,0.2924650002634407,0.5331845796452119,104,99,10,2,klebsiella,emb16_g64_e64_mean
50,0.4981909432041813,0.6346153846153846,0.6262626262626263,1.0,0.8173076923076923,0.5157245818812114,0.1582180461715023,0.1037201130619416,0.45303318897883094,0.5214295177530471,0.28344592259965234,0.5487563731865241,104,99,10,2,klebsiella,emb16_g64_e64_mean
51,0.4984267109587288,0.6153846153846154,0.5959595959595959,1.0,0.8076923076923077,0.5101283621580268,0.15507223014525293,0.1586893292573782,0.4477701298892498,0.5340818759936407,0.29277393520798317,0.5510078772472647,104,99,10,2,klebsiella,emb16_g64_e64_mean
52,0.4974552251858675,0.6346153846153846,0.6161616161616161,1.0,0.8173076923076923,0.512633013265888,0.14816503885383153,0.11230841866479471,0.44933854043483734,0.5194422363540011,0.28085717120113785,0.5195640145192066,104,99,10,2,klebsiella,emb16_g64_e64_mean
53,0.4943993709908792,0.6346153846153846,0.6262626262626263,1.0,0.8173076923076923,0.5109065058462036,0.14368918793967356,0.12540327700284815,0.44184886415799457,0.5312003179650239,0.2914436044841674,0.515754764022019,104,99,10,2,klebsiella,emb16_g64_e64_mean
54,0.4986834057878182,0.6057692307692307,0.5959595959595959,1.0,0.8028846153846154,0.5084495664520475,0.15250929479268066,0.12204966149651092,0.43189258873462677,0.5199059353471118,0.2842754548674815,0.5342264820893223,104,99,10,2,klebsiella,emb16_g64_e64_mean
55,0.4905592840838923,0.625,0.6161616161616161,1.0,0.8125,0.5124410537626738,0.16273912035887952,0.10203267290041998,0.43983245889345807,0.5307034976152624,0.28807623429199514,0.5571832062246708,104,99,10,2,klebsiella,emb16_g64_e64_mean
56,0.4946452827068734,0.5865384615384616,0.5656565656565656,1.0,0.7932692307692307,0.5237593377600066,0.1491724925095507,0.13566543319477486,0.4308331608772278,0.4996025437201908,0.2685978650688947,0.5301223221736459,104,99,10,2,klebsiella,emb16_g64_e64_mean
57,0.4926202116717755,0.6346153846153846,0.6262626262626263,1.0,0.8173076923076923,0.5082887928717985,0.16148148440112103,0.10276703307261834,0.44236260652542114,0.552497350291468,0.3153079833693816,0.557516054644321,104,99,10,2,klebsiella,emb16_g64_e64_mean
58,0.4865661718411409,0.625,0.6161616161616161,1.0,0.8125,0.5121690364590344,0.1503838082761516,0.1265009077122578,0.43850144147872927,0.5342143614202438,0.2890084820034626,0.5258800632391984,104,99,10,2,klebsiella,emb16_g64_e64_mean
59,0.48527112115630605,0.6826923076923077,0.6666666666666666,1.0,0.8413461538461539,0.5174786037398287,0.1571508695722286,0.11494181190545745,0.43912356098492944,0.5377252252252253,0.2896020652228505,0.5514605337252411,104,99,10,2,klebsiella,emb16_g64_e64_mean
60,0.4904619506030532,0.6057692307692307,0.5959595959595959,1.0,0.8028846153846154,0.5062692760883902,0.1544713794695176,0.10399790767293707,0.44424164295196533,0.5347774244833068,0.3009387997496486,0.5283834641942611,104,99,10,2,klebsiella,emb16_g64_e64_mean
61,0.48608541130244665,0.6442307692307693,0.6262626262626263,1.0,0.8221153846153846,0.5050664803263947,0.15535655831188838,0.09602167973151572,0.4409225806593895,0.5172231054583997,0.2791990265131387,0.5285644522474076,104,99,10,2,klebsiella,emb16_g64_e64_mean
62,0.48309132208157723,0.625,0.6161616161616161,1.0,0.8125,0.5031972359462927,0.14766612178182273,0.14059691962141257,0.4331815498215812,0.5540871754107047,0.3070201216992763,0.5176136869973001,104,99,10,2,klebsiella,emb16_g64_e64_mean
63,0.48263981990023785,0.6057692307692307,0.5858585858585859,1.0,0.8028846153846154,0.5163277456259283,0.15617932985815355,0.11091892220653024,0.44878129164377845,0.5395468998410174,0.29786981030577137,0.5451396748137015,104,99,10,2,klebsiella,emb16_g64_e64_mean
64,0.48226674374108197,0.6538461538461539,0.6363636363636364,1.0,0.8269230769230769,0.5102721988335431,0.1434365729149792,0.10818351561633442,0.4364909678697586,0.5363672496025438,0.2925195308156683,0.5107345836093793,104,99,10,2,klebsiella,emb16_g64_e64_mean
65,0.47921023780191446,0.625,0.6161616161616161,1.0,0.8125,0.5043677013734571,0.1506968506783187,0.13959209449016133,0.4445985820558336,0.551768680445151,0.30702213601443235,0.5302803523193759,104,99,10,2,klebsiella,emb16_g64_e64_mean
66,0.47696612754338225,0.6634615384615384,0.6565656565656566,1.0,0.8317307692307693,0.5034560700027774,0.15041076569623396,0.10732410217706975,0.43659772191728863,0.5333863275039746,0.29015545253588404,0.5202357717073307,104,99,10,2,klebsiella,emb16_g64_e64_mean
67,0.47730669663373465,0.6634615384615384,0.6464646464646465,1.0,0.8317307692307693,0.5010410964336748,0.15544406130840324,0.07856626235521756,0.44573794603347777,0.5432564917859035,0.2957972923316623,0.529956803083993,104,99,10,2,klebsiella,emb16_g64_e64_mean
68,0.4777517446588204,0.6730769230769231,0.6565656565656566,1.0,0.8365384615384616,0.5001128772631861,0.15171943619330727,0.13277488975570753,0.4477112293243408,0.5321608373078961,0.28913879344691734,0.5343538948800415,104,99,10,2,klebsiella,emb16_g64_e64_mean
69,0.4783035225496261,0.6634615384615384,0.6565656565656566,1.0,0.8317307692307693,0.4848117323171419,0.14709844749860812,0.12468706415249751,0.4422702278409686,0.5590222575516693,0.31528819835851807,0.5228674133093312,104,99,10,2,klebsiella,emb16_g64_e64_mean
70,0.47722821869157894,0.6730769230769231,0.6565656565656566,1.0,0.8365384615384616,0.5068793777877895,0.15142731058179984,0.13015126465604857,0.43274320874895367,0.5391163222045574,0.2991088879744,0.5263384925559736,104,99,10,2,klebsiella,emb16_g64_e64_mean
71,0.47443464543682523,0.625,0.6161616161616161,1.0,0.8125,0.5003049679127378,0.1453772911447927,0.12019051697391729,0.4353499843014611,0.5396462639109698,0.30241195514358543,0.5149670397647872,104,99,10,2,klebsiella,emb16_g64_e64_mean
72,0.4740998152792777,0.5769230769230769,0.5757575757575758,1.0,0.7884615384615384,0.5244974025923651,0.1474769338223583,0.1458359261831412,0.4375477135181427,0.5168918918918919,0.2808007103415211,0.5308769709394815,104,99,10,2,klebsiella,emb16_g64_e64_mean
73,0.4773366494852957,0.6634615384615384,0.6464646464646465,1.0,0.8317307692307693,0.504096249837088,0.14617037843660155,0.09077409869776322,0.45156383514404297,0.5308691043985162,0.2864470555107359,0.5081080635561823,104,99,10,2,klebsiella,emb16_g64_e64_mean
74,0.4767014476292053,0.6826923076923077,0.6666666666666666,1.0,0.8413461538461539,0.4894114850769536,0.15500104652508206,0.09703003385892281,0.44308013386196565,0.5595521992580815,0.32035406046268017,0.5293077962795416,104,99,10,2,klebsiella,emb16_g64_e64_mean
75,0.4747268877527954,0.625,0.6060606060606061,1.0,0.8125,0.5018919002703535,0.15306525442614613,0.11020592055641688,0.44170831640561425,0.5484565447800742,0.3035436890397536,0.5190021556515533,104,99,10,2,klebsiella,emb16_g64_e64_mean
76,0.47311385794424676,0.6442307692307693,0.6363636363636364,1.0,0.8221153846153846,0.5036575909639046,0.13954019887204708,0.10809600811738236,0.45041605830192566,0.5366322204557499,0.29406921130926866,0.5023964719148353,104,99,10,2,klebsiella,emb16_g64_e64_mean
77,0.47324832302002584,0.6634615384615384,0.6464646464646465,1.0,0.8317307692307693,0.49993010087592454,0.1459005883207199,0.12702236181268323,0.4446064233779907,0.5495826709062003,0.3074080557222403,0.5099854187932439,104,99,10,2,klebsiella,emb16_g64_e64_mean
78,0.4714215041369297,0.6346153846153846,0.6363636363636364,1.0,0.8173076923076923,0.5201567921601684,0.14011461109509765,0.10816251078190714,0.4346798211336136,0.5259671436142024,0.2831608644971361,0.5002113316351404,104,99,10,2,klebsiella,emb16_g64_e64_mean
79,0.46713437235239136,0.6538461538461539,0.6363636363636364,1.0,0.8269230769230769,0.5053801491348378,0.14313494943606433,0.12536918486540136,0.44693341425486977,0.5452437731849497,0.3045476768107493,0.5101331949341469,104,99,10,2,klebsiella,emb16_g64_e64_mean
80,0.474619703877915,0.6346153846153846,0.6363636363636364,1.0,0.8173076923076923,0.507768401858182,0.1464328721521252,0.14285696097291437,0.442352294921875,0.549913884472708,0.3097142444891906,0.5250156196550682,104,99,10,2,klebsiella,emb16_g64_e64_mean
81,0.46784501467081735,0.6153846153846154,0.6161616161616161,1.0,0.8076923076923077,0.5095022466714278,0.15245087798593004,0.14001347941274828,0.44912154333932064,0.5306703762586116,0.2890771355654629,0.5264773391402111,104,99,10,2,klebsiella,emb16_g64_e64_mean
82,0.46604228416863397,0.6634615384615384,0.6565656565656566,1.0,0.8317307692307693,0.501662113045593,0.1451652092104802,0.13680981687055185,0.4521091481049856,0.544912559618442,0.29958324634343103,0.5161108793511701,104,99,10,2,klebsiella,emb16_g64_e64_mean
83,0.4630440057034353,0.6442307692307693,0.6464646464646465,1.0,0.8221153846153846,0.5046698789161522,0.14376152465389158,0.15380755869241858,0.44436173779623844,0.5572668256491786,0.3127710550732045,0.5104052930927048,104,99,10,2,klebsiella,emb16_g64_e64_mean
84,0.4663237244181359,0.6442307692307693,0.6464646464646465,1.0,0.8221153846153846,0.5243935268831242,0.13591109838055743,0.12076937349943016,0.4450448527932167,0.5352742448330683,0.29210526259802944,0.49750382400368554,104,99,10,2,klebsiella,emb16_g64_e64_mean
85,0.4607470650003894,0.6730769230769231,0.6666666666666666,1.0,0.8365384615384616,0.5172461140509068,0.15013078871732916,0.14964396578188127,0.4461799372326244,0.5424947005829359,0.29425839074585736,0.5347603957634419,104,99,10,2,klebsiella,emb16_g64_e64_mean
86,0.4723446255515482,0.6634615384615384,0.6464646464646465,1.0,0.8317307692307693,0.49707894143760384,0.1451426954959301,0.12985138767040694,0.4410732785860697,0.554915209326974,0.3049065607363252,0.5153869572543324,104,99,10,2,klebsiella,emb16_g64_e64_mean
87,0.46011671459429443,0.6346153846153846,0.6363636363636364,1.0,0.8173076923076923,0.5144238052548294,0.1373449552225757,0.17402577385879484,0.44148751667567665,0.5282193958664547,0.2898464733606152,0.5049386102025613,104,99,10,2,klebsiella,emb16_g64_e64_mean
88,0.46162485372464807,0.6730769230769231,0.6666666666666666,1.0,0.8365384615384616,0.5143121765269405,0.13851980991405352,0.14525822019920898,0.44036957850823033,0.5488540010598835,0.2986898039918746,0.4990253285773528,104,99,10,2,klebsiella,emb16_g64_e64_mean
89,0.4606486197605422,0.6538461538461539,0.6565656565656566,1.0,0.8269230769230769,0.5122293404330356,0.14490226170651363,0.1305951067747978,0.4395585209131241,0.551636195018548,0.30061380672112736,0.5202074991807771,104,99,10,2,klebsiella,emb16_g64_e64_mean
90,0.45792624515805186,0.6923076923076923,0.6868686868686869,1.0,0.8461538461538461,0.5141836487393727,0.13493793276923427,0.14890301600098607,0.43967779193605694,0.5448463169051404,0.2971664967488498,0.49154923443431753,104,99,10,2,klebsiella,emb16_g64_e64_mean
91,0.45848649843542444,0.6826923076923077,0.6767676767676768,1.0,0.8413461538461539,0.5152670248789946,0.13755747015335676,0.1347655343035093,0.4384030044078827,0.5480259671436142,0.29772338806640114,0.49748476098578137,104,99,10,2,klebsiella,emb16_g64_e64_mean
92,0.45626288239126733,0.6538461538461539,0.6565656565656566,1.0,0.8269230769230769,0.5200948410694344,0.1393460557924683,0.16923853411124298,0.44426385922865436,0.5464361420243773,0.2979549963919369,0.5122304251148867,104,99,10,2,klebsiella,emb16_g64_e64_mean
93,0.45640118150514747,0.6634615384615384,0.6666666666666666,1.0,0.8317307692307693,0.5105806807097486,0.1391428376617558,0.13766153987783653,0.44722116986910504,0.5437864334923158,0.29638611458229946,0.5059337381389923,104,99,10,2,klebsiella,emb16_g64_e64_mean
94,0.4561535560426061,0.6730769230769231,0.6767676767676768,1.0,0.8365384615384616,0.5128802817265611,0.14051712150608073,0.18891999225776926,0.44256435334682465,0.5360691573926868,0.29012951879123344,0.5129223630512849,104,99,10,2,klebsiella,emb16_g64_e64_mean
95,0.4557198753271692,0.6442307692307693,0.6464646464646465,1.0,0.8221153846153846,0.5177112173472639,0.1356242819109012,0.1631657537072897,0.4430820196866989,0.5371290408055114,0.291402063328845,0.5063056884100661,104,99,10,2,klebsiella,emb16_g64_e64_mean
96,0.45285521688208163,0.6923076923076923,0.6868686868686869,1.0,0.8461538461538461,0.5219155789930553,0.14064086381850402,0.13236694109554475,0.4359511865509881,0.5298423423423424,0.286348692520151,0.5071589106228203,104,99,10,2,klebsiella,emb16_g64_e64_mean
97,0.4536540292905702,0.6538461538461539,0.6565656565656566,1.0,0.8269230769230769,0.5243483146897723,0.13674889144594493,0.16240785700770527,0.4443659149110317,0.5368309485956545,0.29123442993419685,0.5039497350539582,104,99,10,2,klebsiella,emb16_g64_e64_mean
98,0.4516904251417902,0.6538461538461539,0.6464646464646465,1.0,0.8269230769230769,0.5143108133846769,0.1372188288562344,0.15327974652441648,0.44881690442562105,0.5506094329623741,0.3054113343211005,0.5019663552252146,104,99,10,2,klebsiella,emb16_g64_e64_mean
99,0.4502353042138101,0.6442307692307693,0.6464646464646465,1.0,0.8221153846153846,0.545003630618829,0.13252567389575798,0.19176281727134034,0.4493144333362579,0.5308691043985162,0.28590236336938546,0.49340609876134506,104,99,10,2,klebsiella,emb16_g64_e64_mean
100,0.4487418910147439,0.6730769230769231,0.6767676767676768,1.0,0.8365384615384616,0.5135220789029867,0.13066873159913445,0.17160600803505918,0.4453163355588913,0.5493177000529942,0.3002128479811234,0.4895095348608895,104,99,10,2,klebsiella,emb16_g64_e64_mean
