epoch,train_loss,acc_dec,acc_bub,top2_acc,mrr,nll,brier,ece,mce,roc_auc_edge,pr_auc_edge,mean_entropy,decisions,bubbles,coverage,fold,test_genome,variant
1,0.7485962678094874,0.5441176470588235,0.4827586206896552,1.0,0.7720588235294118,0.7657615597195485,0.19662281371243825,0.10799113105467234,0.44383662939071655,0.7238271932149484,0.39986687211692556,0.6424425008932731,68,58,30,3,salmonella,emb16_g64_e64_mean
2,0.7940948817037767,0.5294117647058824,0.4827586206896552,1.0,0.7647058823529411,0.701737296055345,0.2252455153373984,0.06956798451788282,0.4598335474729538,0.5197897340754484,0.29196999553131275,0.6855248589726055,68,58,30,3,salmonella,emb16_g64_e64_mean
3,0.7156415167810152,0.47058823529411764,0.46551724137931033,1.0,0.7352941176470589,0.7151436222826734,0.2236916839414349,0.07851614627768008,0.4484763741493225,0.2813411078717201,0.1372980780991243,0.683934831443955,68,58,30,3,salmonella,emb16_g64_e64_mean
4,0.6990720906970052,0.5294117647058824,0.5344827586206896,1.0,0.7647058823529411,0.6873589469229474,0.23065937117279672,0.10543054517577674,0.4528162231047948,0.3257796625143564,0.14486799760196667,0.6909850090742111,68,58,30,3,salmonella,emb16_g64_e64_mean
5,0.6984046098534239,0.5441176470588235,0.5,1.0,0.7720588235294118,0.7299880223239169,0.20822486228236445,0.17884200438857076,0.45284357070922854,0.5405512854492447,0.2508100036268907,0.6773779260761598,68,58,30,3,salmonella,emb16_g64_e64_mean
6,0.7146607855989492,0.5294117647058824,0.5344827586206896,1.0,0.7647058823529411,0.6852816356455579,0.2256272374689439,0.10195198435993758,0.45690083503723145,0.43661100803957953,0.17532531426012393,0.6896075317088295,68,58,30,3,salmonella,emb16_g64_e64_mean
7,0.6947038476252596,0.5882352941176471,0.5344827586206896,1.0,0.7941176470588235,0.6814438240493045,0.2156938625803802,0.16063767233315634,0.45412741104761756,0.6319904585210708,0.3294797588519684,0.6832978813087239,68,58,30,3,salmonella,emb16_g64_e64_mean
8,0.7053345707964613,0.6176470588235294,0.5689655172413793,1.0,0.8088235294117647,0.6679658582981896,0.2156891033478873,0.19106964986113945,0.446718170092656,0.5653768000706776,0.28284125020879003,0.6858351940617842,68,58,30,3,salmonella,emb16_g64_e64_mean
9,0.7005675567633429,0.5,0.46551724137931033,1.0,0.75,0.693509026485331,0.2190768052663145,0.1504233939682736,0.44996585448582965,0.5330859616573902,0.2590033462979956,0.687702997642405,68,58,30,3,salmonella,emb16_g64_e64_mean
10,0.7157265525722342,0.5294117647058824,0.5,1.0,0.7647058823529411,0.7134660346543088,0.20534345374674695,0.19059808552265176,0.4503202504581875,0.5777453838678328,0.30434147181891813,0.6761754330466775,68,58,30,3,salmonella,emb16_g64_e64_mean
