epoch,train_loss,acc_dec,acc_bub,top2_acc,mrr,nll,brier,ece,mce,roc_auc_edge,pr_auc_edge,mean_entropy,decisions,bubbles,coverage,fold,test_genome,variant
22,0.5235100951067795,0.62,0.6195652173913043,1.0,0.81,0.5827068660035729,0.1576661163025756,0.16355881653726098,0.44855182511465885,0.5702453716006731,0.37166835731979564,0.6042046281695366,100,92,10,1,ecoli,emb16_g64_e64_mean
23,0.5267433733982447,0.62,0.6304347826086957,1.0,0.81,0.6003934697061777,0.14447467111794626,0.2427906955778599,0.4466833897999355,0.5629816635663035,0.380750355325683,0.5897463987767696,100,92,10,1,ecoli,emb16_g64_e64_mean
24,0.520505304978444,0.67,0.6413043478260869,1.0,0.835,0.5755844082310796,0.15459656033652674,0.18758934527635576,0.4491124500830968,0.5321551953228807,0.33040728317904633,0.5944595858454704,100,92,10,1,ecoli,emb16_g64_e64_mean
25,0.5122724247049297,0.65,0.6413043478260869,1.0,0.825,0.5722887402027845,0.1557679096273106,0.1486488167196512,0.4471237162748972,0.5598370094782532,0.3536914750055656,0.590255176872015,100,92,10,1,ecoli,emb16_g64_e64_mean
26,0.5075217601815625,0.63,0.6413043478260869,1.0,0.815,0.5785796042717993,0.14697867883124074,0.18392085418105125,0.45165453023380703,0.5834440605899549,0.3963029501469739,0.5791328202188015,100,92,10,1,ecoli,emb16_g64_e64_mean
27,0.5059640838549687,0.65,0.6304347826086957,1.0,0.825,0.567947541307658,0.1509191168599426,0.18735790714621542,0.4470730556382073,0.5502258836035079,0.3411918787413245,0.5782865545898676,100,92,10,1,ecoli,emb16_g64_e64_mean
28,0.50347641911027,0.65,0.6413043478260869,1.0,0.825,0.5626071624830365,0.15408254585600414,0.15267122827470303,0.4457474946975708,0.5901319868898929,0.3803249048405253,0.5812131771445275,100,92,10,1,ecoli,emb16_g64_e64_mean
29,0.5011106926661272,0.64,0.6304347826086957,1.0,0.82,0.5642642888613045,0.1509144560841539,0.1369269847869873,0.44099054733912146,0.5566923553902028,0.34549897432386567,0.571238092854619,100,92,10,1,ecoli,emb16_g64_e64_mean
30,0.49528830495811776,0.61,0.6195652173913043,1.0,0.805,0.5727492088265717,0.14704938980461818,0.15840684384107592,0.4495732456445694,0.5759588980423421,0.37368209377992173,0.5624356281757354,100,92,10,1,ecoli,emb16_g64_e64_mean
31,0.4927567626244923,0.63,0.6195652173913043,1.0,0.815,0.5665944925509393,0.1482170337541264,0.1768927553296089,0.45411713719367985,0.5837098060058464,0.36913388116638846,0.5641011070460081,100,92,10,1,ecoli,emb16_g64_e64_mean
32,0.4910908264521311,0.66,0.6521739130434783,1.0,0.83,0.5682679271139205,0.14991243569751803,0.15858515247702598,0.44271137884684975,0.5786606431039064,0.36787582988980183,0.5555983701348305,100,92,10,1,ecoli,emb16_g64_e64_mean
33,0.48885492721252893,0.62,0.6304347826086957,1.0,0.81,0.5537575479224324,0.15067603393041967,0.16102047987282275,0.44857197254896164,0.6057666755248472,0.396254321943729,0.565111889988184,100,92,10,1,ecoli,emb16_g64_e64_mean
34,0.48961142312140155,0.62,0.5978260869565217,1.0,0.81,0.5477018863707781,0.15280510350640678,0.16324701219797133,0.4471778339809842,0.5867658782885995,0.3717814597847228,0.5634375251829624,100,92,10,1,ecoli,emb16_g64_e64_mean
35,0.4849123568577174,0.66,0.6521739130434783,1.0,0.83,0.5652173605654389,0.14830660300674314,0.17468413263559343,0.4407546255323622,0.5903091505004872,0.3850886966354663,0.5504966375231742,100,92,10,1,ecoli,emb16_g64_e64_mean
36,0.48275312806022236,0.64,0.6195652173913043,1.0,0.82,0.5520006612781435,0.15253153206014922,0.12956442385911943,0.4408454358577728,0.5844627513508726,0.373576667642086,0.55261998526752,100,92,10,1,ecoli,emb16_g64_e64_mean
37,0.4798858945539012,0.64,0.6195652173913043,1.0,0.82,0.5512290273141116,0.1499306045001218,0.13679408818483357,0.4429635008176168,0.5857471875276818,0.36729589284181985,0.546155769340694,100,92,10,1,ecoli,emb16_g64_e64_mean
38,0.4829723464314049,0.62,0.6195652173913043,1.0,0.81,0.5836688185343519,0.1378265655629937,0.16545358330011367,0.4400795423067533,0.5682079900788378,0.36588093400735455,0.5299268682114779,100,92,10,1,ecoli,emb16_g64_e64_mean
39,0.4850979372241793,0.68,0.6630434782608695,1.0,0.84,0.5448797516152263,0.1483377482543336,0.15371917650103573,0.43972683869875395,0.5803879883072017,0.36677595614585,0.5498845233768225,100,92,10,1,ecoli,emb16_g64_e64_mean
40,0.4779760321921851,0.66,0.6413043478260869,1.0,0.83,0.5519658097065985,0.15012310328840364,0.1416186269372702,0.4470904370148977,0.6035521303924174,0.39308885979325064,0.5384726806730032,100,92,10,1,ecoli,emb16_g64_e64_mean
41,0.47442298923018417,0.65,0.6304347826086957,1.0,0.825,0.5361066445149482,0.15379897460543523,0.12684542983770372,0.4466436952352524,0.5997874036672868,0.3864386225563942,0.5477237749099731,100,92,10,1,ecoli,emb16_g64_e64_mean
42,0.4762487743027817,0.65,0.6413043478260869,1.0,0.825,0.5551135716587305,0.14636466864861486,0.15652586802840232,0.4453381829791599,0.5761360616529364,0.36242377126926645,0.5313497688248754,100,92,10,1,ecoli,emb16_g64_e64_mean
43,0.47557254419524286,0.63,0.6304347826086957,1.0,0.815,0.5479305355157703,0.1491647231536928,0.14879531264305118,0.4413018318322989,0.6095756931526265,0.4010212236388789,0.5347811210900545,100,92,10,1,ecoli,emb16_g64_e64_mean
44,0.4766654243836036,0.65,0.6304347826086957,1.0,0.825,0.5390318714734167,0.14852290251411152,0.1281461576372385,0.44725164771080017,0.5874302418283285,0.37040431049196654,0.5366474258899688,100,92,10,1,ecoli,emb16_g64_e64_mean
45,0.4732141650992738,0.64,0.6195652173913043,1.0,0.82,0.5487587790098041,0.14344109433906782,0.143132221326232,0.436154093593359,0.5981486402692887,0.3842715192333949,0.5275678132101893,100,92,10,1,ecoli,emb16_g64_e64_mean
46,0.47206514163835517,0.64,0.6195652173913043,1.0,0.82,0.5408712722500786,0.14612502302309657,0.14463796511292457,0.4350433200597763,0.5938081318097262,0.37123220148497293,0.5285494141280651,100,92,10,1,ecoli,emb16_g64_e64_mean
47,0.47068890893953086,0.64,0.6195652173913043,1.0,0.82,0.529613774009049,0.15143687930819968,0.13103623554110527,0.44597753286361697,0.6108158384267872,0.3959528221404364,0.5346048081293702,100,92,10,1,ecoli,emb16_g64_e64_mean
48,0.4651371234267421,0.67,0.6521739130434783,1.0,0.835,0.5636831663793419,0.14196721718925076,0.17359835296869278,0.4389147228664822,0.5847284967667641,0.3723211007297945,0.5140493138693273,100,92,10,1,ecoli,emb16_g64_e64_mean
49,0.47556010534072063,0.62,0.6086956521739131,1.0,0.81,0.5312387265358121,0.15013569827204126,0.14895300909876824,0.4401728179719713,0.6051908937904155,0.3866883662900016,0.5324697724357247,100,92,10,1,ecoli,emb16_g64_e64_mean
50,0.46641733117357514,0.62,0.6304347826086957,1.0,0.81,0.5645564280601684,0.1420496418672915,0.14378816947340964,0.43114960193634033,0.6062981663566303,0.4075262397605379,0.5158517287764698,100,92,10,1,ecoli,emb16_g64_e64_mean
51,0.4663341728187877,0.65,0.6304347826086957,1.0,0.825,0.533837890876457,0.14691232740416713,0.14281450763344766,0.43415983156724414,0.596244131455399,0.3750629315194054,0.5298749462142587,100,92,10,1,ecoli,emb16_g64_e64_mean
52,0.4678658685035254,0.72,0.7065217391304348,1.0,0.86,0.5413556013279595,0.14870865116454204,0.18105747990310192,0.4456171244382858,0.6074497298254938,0.38949286365633873,0.517185119818896,100,92,10,1,ecoli,emb16_g64_e64_mean
53,0.46578512385752074,0.66,0.6521739130434783,1.0,0.83,0.5380279439873994,0.14749888993766166,0.14339768707752226,0.43303690715269605,0.6021348215076623,0.37473847464038135,0.5233743738010526,100,92,10,1,ecoli,emb16_g64_e64_mean
54,0.46321920519749793,0.72,0.717391304347826,1.0,0.86,0.5572136504168157,0.14484577884535413,0.18762931063771252,0.4352140596934727,0.6075826025334397,0.3922053510702405,0.5115155766624957,100,92,10,1,ecoli,emb16_g64_e64_mean
55,0.4634394313104054,0.66,0.6521739130434783,1.0,0.83,0.5313167017744854,0.14822596580243963,0.12541028946638108,0.43785208463668823,0.6064753299672248,0.3807424873412083,0.5305494413897395,100,92,10,1,ecoli,emb16_g64_e64_mean
56,0.46936421672973405,0.64,0.6413043478260869,1.0,0.82,0.5667445799184497,0.1417890597458526,0.16112724967300898,0.43526965379714966,0.5892018779342723,0.3750401320958116,0.5072072156425566,100,92,10,1,ecoli,emb16_g64_e64_mean
57,0.46052162425052484,0.68,0.6739130434782609,1.0,0.84,0.5353272234695032,0.14677203749287546,0.14111291497945788,0.43806299567222595,0.6152892195942953,0.38813221139239634,0.5219867080822587,100,92,10,1,ecoli,emb16_g64_e64_mean
58,0.45893696320832833,0.62,0.6195652173913043,1.0,0.81,0.5536862271314021,0.1416658922766035,0.1440999665111303,0.4343583456107548,0.6030206395606343,0.3846163701571717,0.5125221981108189,100,92,10,1,ecoli,emb16_g64_e64_mean
59,0.4568428097744665,0.64,0.6304347826086957,1.0,0.82,0.5398372880020179,0.14858281181735183,0.11294978313148023,0.44096329382487703,0.6230844184604482,0.4015548539184236,0.518708696551621,100,92,10,1,ecoli,emb16_g64_e64_mean
60,0.46096296324532415,0.65,0.6413043478260869,1.0,0.825,0.5470394386560656,0.14516069656738143,0.1262009736895561,0.4316384941339493,0.6200726370803437,0.39659890749751203,0.5111915287282318,100,92,10,1,ecoli,emb16_g64_e64_mean
61,0.4557752315814678,0.63,0.6304347826086957,1.0,0.815,0.5479309473815374,0.1425100951345601,0.12474447421729565,0.43440110484759015,0.6112144565506246,0.39299029963776333,0.507089778976515,100,92,10,1,ecoli,emb16_g64_e64_mean
62,0.4571939557261721,0.66,0.6521739130434783,1.0,0.83,0.5260064853448421,0.1479173003942945,0.1156251539289951,0.44171570028577534,0.6173266011161307,0.38804850496882526,0.5277923238091171,100,92,10,1,ecoli,emb16_g64_e64_mean
63,0.4637079924521362,0.64,0.6413043478260869,1.0,0.82,0.5505666135763749,0.14449709066852764,0.11431308716535571,0.4329650742667062,0.624856054566392,0.4195708253953365,0.5042287196032703,100,92,10,1,ecoli,emb16_g64_e64_mean
64,0.4562102709296187,0.64,0.6413043478260869,1.0,0.82,0.529952618717216,0.14576990349177976,0.13033734656870366,0.4385351538658142,0.6137390380015945,0.3844309959414,0.5185117835365236,100,92,10,1,ecoli,emb16_g64_e64_mean
65,0.45532760122823995,0.65,0.6413043478260869,1.0,0.825,0.5442693890177179,0.14081218586166824,0.12120469704270365,0.4358831260885511,0.6081583842678714,0.3848967750568252,0.5047270943690091,100,92,10,1,ecoli,emb16_g64_e64_mean
66,0.4519606541952438,0.65,0.6413043478260869,1.0,0.825,0.5388616006681696,0.14550010776106972,0.12713871262967585,0.4382333854834239,0.6338028169014085,0.41465192533865397,0.5104655907768756,100,92,10,1,ecoli,emb16_g64_e64_mean
67,0.4519420555357397,0.62,0.6086956521739131,1.0,0.81,0.5636503308350802,0.13430177920320244,0.1399171520024538,0.434796828776598,0.5873859509256799,0.37128441611856844,0.4946999550098553,100,92,10,1,ecoli,emb16_g64_e64_mean
68,0.4630750920645584,0.68,0.6739130434782609,1.0,0.84,0.5291123902169056,0.1469879120489625,0.11575528122484684,0.4403803249200185,0.6364602710603242,0.4133058619257489,0.5293389861471951,100,92,10,1,ecoli,emb16_g64_e64_mean
69,0.46601419201969396,0.63,0.6304347826086957,1.0,0.815,0.5589659595587,0.13952356250671938,0.13716183260083195,0.4369419614473979,0.6139604925148375,0.40424795208558467,0.49650201509997716,100,92,10,1,ecoli,emb16_g64_e64_mean
70,0.4563990458228884,0.64,0.6304347826086957,1.0,0.82,0.5387580248015001,0.13960963556995867,0.15022583834826944,0.43704996325752954,0.6151563468863496,0.395084683888797,0.506917983200401,100,92,10,1,ecoli,emb16_g64_e64_mean
71,0.4535192728747983,0.65,0.6413043478260869,1.0,0.825,0.5346289115748368,0.13951723574745953,0.15004670217633245,0.4330785742827824,0.638010452653025,0.422564596293746,0.5037333206273615,100,92,10,1,ecoli,emb16_g64_e64_mean
72,0.44873213447057286,0.63,0.6304347826086957,1.0,0.815,0.5318542124796659,0.1421592720722908,0.14235603727400303,0.43571705903325764,0.6309239082292497,0.41097365632026583,0.5038470942992717,100,92,10,1,ecoli,emb16_g64_e64_mean
73,0.44713356382042696,0.61,0.6086956521739131,1.0,0.805,0.5473601650522323,0.13928077601336813,0.15775111064314842,0.4372055743421827,0.6293294357339002,0.4090007188835971,0.5008942036982625,100,92,10,1,ecoli,emb16_g64_e64_mean
74,0.4480172055360128,0.6,0.5978260869565217,1.0,0.8,0.5457812494336395,0.13711669005474156,0.17385124430060384,0.43125355839729307,0.6152006377889983,0.39031961462148473,0.4983319365186617,100,92,10,1,ecoli,emb16_g64_e64_mean
75,0.449445762789461,0.61,0.6086956521739131,1.0,0.805,0.5524005648185266,0.13809104529607438,0.16505788542330263,0.4306567370891571,0.6361945256444327,0.4224049041613866,0.49605317081324757,100,92,10,1,ecoli,emb16_g64_e64_mean
76,0.44890585502929237,0.62,0.6195652173913043,1.0,0.81,0.5442229080910329,0.1387279509418136,0.15654248110949992,0.4395429790019989,0.6302595446895207,0.40741610503608505,0.49957487429492176,100,92,10,1,ecoli,emb16_g64_e64_mean
77,0.4461468731863259,0.65,0.6521739130434783,1.0,0.825,0.5361385012842947,0.1387986077567097,0.12746503211557864,0.43608713150024414,0.6264505270617415,0.4095570286254476,0.499210488954559,100,92,10,1,ecoli,emb16_g64_e64_mean
78,0.44570043683052063,0.65,0.6521739130434783,1.0,0.825,0.5407654612732585,0.13925395482897227,0.14760049276053905,0.43809767411305356,0.6354858712020551,0.42235592339507516,0.49874698916450144,100,92,10,1,ecoli,emb16_g64_e64_mean
79,0.449026490139538,0.62,0.6195652173913043,1.0,0.81,0.5302023440826451,0.1354244469121246,0.1521465614438057,0.4417144238948822,0.6005403490123129,0.3814518123121655,0.4950816475879401,100,92,10,1,ecoli,emb16_g64_e64_mean
80,0.44122970195916983,0.67,0.6739130434782609,1.0,0.835,0.5376596807723399,0.13785538053037485,0.11854234792292118,0.4424683319197761,0.6474001240145274,0.43697377725352116,0.501567286234349,100,92,10,1,ecoli,emb16_g64_e64_mean
81,0.4430468149791808,0.65,0.6521739130434783,1.0,0.825,0.5429609265486942,0.1370825578206137,0.14248911313712595,0.4441588699817658,0.6404464522986979,0.4273859746653994,0.4930469340458512,100,92,10,1,ecoli,emb16_g64_e64_mean
82,0.44017524694549964,0.63,0.6195652173913043,1.0,0.815,0.5364595154195558,0.1370661279986044,0.1641757557541132,0.4489443302154541,0.6229958366551511,0.3957115396367536,0.4973698896449059,100,92,10,1,ecoli,emb16_g64_e64_mean
83,0.44591019844867774,0.65,0.6521739130434783,1.0,0.825,0.549962025876448,0.13471106480998007,0.15027466528117656,0.449303662776947,0.6342457259278944,0.41330732436785234,0.4915723779960535,100,92,10,1,ecoli,emb16_g64_e64_mean
84,0.4487116398895986,0.62,0.6195652173913043,1.0,0.81,0.5469948725693393,0.13051894274016404,0.17360877960920335,0.45020333925882977,0.6023562760209052,0.3791865357619677,0.48740771572571245,100,92,10,1,ecoli,emb16_g64_e64_mean
85,0.4393155977218109,0.67,0.6739130434782609,1.0,0.835,0.5392374455934623,0.13456780322446826,0.14173206720501183,0.44361091984642875,0.6333599078749225,0.41225498586477893,0.49487429621163753,100,92,10,1,ecoli,emb16_g64_e64_mean
86,0.4394262690515913,0.61,0.6086956521739131,1.0,0.805,0.5434656239776814,0.13224696824577367,0.1663364763557911,0.4392360523343086,0.6125431836300823,0.39070376648789445,0.4885683524166234,100,92,10,1,ecoli,emb16_g64_e64_mean
87,0.44097721823573816,0.68,0.6847826086956522,1.0,0.84,0.5359504928745445,0.13472452730492987,0.14034045763313768,0.44993473724885424,0.6351315439808664,0.4228044041721031,0.48922006922541184,100,92,10,1,ecoli,emb16_g64_e64_mean
88,0.4387627682742282,0.63,0.6304347826086957,1.0,0.815,0.5435026180525893,0.13390636637857928,0.1796785305440426,0.4571484497615269,0.6340685623173,0.41211041405765886,0.49703330498887227,100,92,10,1,ecoli,emb16_g64_e64_mean
89,0.445362760999499,0.63,0.6304347826086957,1.0,0.815,0.5488127655042626,0.1299362236917212,0.16261533498764041,0.4466616213321686,0.6123217291168395,0.3888421110120227,0.4860365257074591,100,92,10,1,ecoli,emb16_g64_e64_mean
90,0.4398043534812137,0.63,0.6304347826086957,1.0,0.815,0.550377488449667,0.1296633506557194,0.1719037311524153,0.45844522970063345,0.6140933652227832,0.39099290729650776,0.4834161639853846,100,92,10,1,ecoli,emb16_g64_e64_mean
91,0.43818649180542085,0.64,0.6413043478260869,1.0,0.82,0.5428589177905815,0.1336157286601076,0.1592874106764794,0.44719882444901904,0.630348126494818,0.40688072916125106,0.4898489557765424,100,92,10,1,ecoli,emb16_g64_e64_mean
92,0.4358697710657966,0.65,0.6413043478260869,1.0,0.825,0.5655138329140027,0.13073250616817716,0.17125776346772908,0.4484899640083313,0.6349100894676233,0.41943476457562073,0.48047357442672367,100,92,10,1,ecoli,emb16_g64_e64_mean
93,0.4411707381172293,0.63,0.6304347826086957,1.0,0.815,0.5326932310580742,0.13357755992716122,0.193581670448184,0.4504557618728051,0.6150234741784038,0.3925335126289747,0.5113350966339931,100,92,10,1,ecoli,emb16_g64_e64_mean
94,0.4398019695775749,0.64,0.6413043478260869,1.0,0.82,0.5480006939217855,0.12849005812805,0.16116417448967696,0.45286416709423066,0.6153778013995925,0.39458221309627545,0.4803695352305658,100,92,10,1,ecoli,emb16_g64_e64_mean
95,0.43562142302298684,0.65,0.6630434782608695,1.0,0.825,0.560121253443358,0.1292947613283193,0.17954226057976483,0.44464588165283203,0.6271591815041191,0.40620606542906557,0.4812206130288541,100,92,10,1,ecoli,emb16_g64_e64_mean
96,0.43172776826034637,0.61,0.6195652173913043,1.0,0.805,0.5691415149474051,0.12818235237423947,0.19760449483990664,0.44793258110682166,0.6229958366551511,0.40081715045972804,0.4805327293323353,100,92,10,1,ecoli,emb16_g64_e64_mean
97,0.43276086668291036,0.63,0.6304347826086957,1.0,0.815,0.5578586890519364,0.12811725784201472,0.16826965972781183,0.4518411159515381,0.6175037647267252,0.3924180502734856,0.47620836706017144,100,92,10,1,ecoli,emb16_g64_e64_mean
98,0.4290715130475851,0.63,0.6413043478260869,1.0,0.815,0.5531878349342151,0.1293355007585711,0.20096070498228077,0.44579924477471244,0.6415980157675614,0.4237804144042658,0.48563356335507707,100,92,10,1,ecoli,emb16_g64_e64_mean
99,0.4291312005040208,0.66,0.6630434782608695,1.0,0.83,0.5509589145243808,0.12872593935468024,0.16925741441547873,0.4431587338447571,0.6226858003366108,0.4022401060416816,0.48011901813792063,100,92,10,1,ecoli,emb16_g64_e64_mean
100,0.4342255108807919,0.64,0.6413043478260869,1.0,0.82,0.5502847352078243,0.1278764561298463,0.19836724326014518,0.45076872905095416,0.6267605633802817,0.4031168076080007,0.4827735639014281,100,92,10,1,ecoli,emb16_g64_e64_mean
